iso_time,freq_hz,strength_db,smoothed_db,peakhold_db,cadence_hz,cadence_conf,locked
2026-05-21T15:39:07.746302,3041.6,-53.51,-52.99,-52.56,1.45,0.25,0
2026-05-21T15:39:07.840979,3041.6,-51.83,-52.9,-51.83,1.48,0.26,1
2026-05-21T15:39:07.958820,3041.6,-51.22,-52.57,-51.22,1.47,0.25,0
2026-05-21T15:39:08.110584,3041.6,-52.79,-52.5,-52.12,1.52,0.26,1
2026-05-21T15:39:08.233221,3041.6,-54.49,-52.81,-52.72,1.52,0.26,1
2026-05-21T15:39:08.317752,3046.9,-52.79,-52.85,-52.79,1.52,0.27,1
2026-05-21T15:39:08.462478,3046.9,-52.63,-52.79,-52.63,1.52,0.28,1
2026-05-21T15:39:08.559554,3041.6,-52.62,-52.78,-52.62,1.52,0.25,0
2026-05-21T15:39:08.684817,3041.6,-53.08,-52.81,-53.07,1.52,0.24,0
2026-05-21T15:39:08.857906,3041.6,-52.04,-52.74,-52.04,1.52,0.24,0
2026-05-21T15:39:08.959973,3041.6,-51.07,-52.46,-51.07,1.55,0.25,0
2026-05-21T15:39:09.057209,3041.6,-51.68,-52.26,-51.67,1.56,0.24,0
2026-05-21T15:39:09.203368,3041.6,-53.0,-52.32,-52.27,1.55,0.16,0
2026-05-21T15:39:09.312751,3041.6,-54.0,-52.72,-52.87,1.55,0.14,0
2026-05-21T15:39:09.461744,3041.6,-55.69,-53.34,-53.77,1.41,0.14,0
2026-05-21T15:39:09.579878,3041.6,-56.5,-53.96,-54.37,1.41,0.12,0
2026-05-21T15:39:09.676059,3041.6,-58.25,-54.86,-54.97,3.42,0.13,0
2026-05-21T15:39:09.802400,3041.6,-59.96,-55.85,-55.57,3.47,0.22,0
2026-05-21T15:39:09.920712,3041.6,-57.96,-56.53,-56.17,3.47,0.22,0
2026-05-21T15:39:10.020360,3041.6,-54.3,-56.36,-54.3,3.47,0.18,0
2026-05-21T15:39:10.143604,3041.6,-53.52,-55.78,-53.52,3.47,0.18,0
2026-05-21T15:39:10.320296,3041.6,-53.58,-55.11,-53.58,3.47,0.17,0
2026-05-21T15:39:10.438134,3046.9,-54.38,-54.94,-54.18,5.21,0.14,0
2026-05-21T15:39:10.582290,3041.6,-54.26,-54.79,-54.26,3.25,0.14,0
2026-05-21T15:39:10.706983,3041.6,-53.69,-54.59,-53.69,3.52,0.16,0
2026-05-21T15:39:10.813808,3046.9,-53.82,-54.42,-53.82,3.52,0.17,0
2026-05-21T15:39:10.912698,3041.6,-54.27,-54.35,-54.24,4.81,0.19,0
2026-05-21T15:39:11.087990,3041.6,-55.5,-54.59,-55.08,4.81,0.19,0
2026-05-21T15:39:11.208240,3041.6,-55.77,-54.79,-55.49,4.81,0.17,0
2026-05-21T15:39:11.296458,3041.6,-52.84,-54.6,-52.84,5.21,0.15,0
2026-05-21T15:39:11.451220,3041.6,-52.39,-54.05,-52.15,5.21,0.14,0
2026-05-21T15:39:11.561784,3041.6,-52.9,-53.66,-51.91,5.21,0.16,0
2026-05-21T15:39:11.669222,3041.6,-53.4,-53.68,-52.51,5.32,0.2,0
2026-05-21T15:39:11.835747,3041.6,-54.01,-53.67,-53.11,5.32,0.21,0
2026-05-21T15:39:11.950275,3041.6,-51.78,-53.36,-51.78,5.21,0.18,0
2026-05-21T15:39:12.072875,3041.6,-51.05,-52.87,-51.05,5.21,0.18,0
2026-05-21T15:39:12.181223,3041.6,-52.42,-52.7,-51.65,1.5,0.16,0
2026-05-21T15:39:12.304955,3041.6,-53.15,-52.78,-52.25,1.5,0.14,0
2026-05-21T15:39:12.413270,3041.6,-52.78,-52.79,-52.78,2.91,0.16,0
2026-05-21T15:39:12.529427,3041.6,-53.69,-52.93,-53.38,2.91,0.16,0
2026-05-21T15:39:12.651741,3041.6,-56.47,-53.6,-53.98,2.91,0.17,0
2026-05-21T15:39:12.748202,3041.6,-55.49,-54.09,-54.58,2.87,0.17,0
2026-05-21T15:39:12.887944,3041.6,-54.7,-54.23,-54.7,2.87,0.17,0
2026-05-21T15:39:13.009081,3041.6,-50.91,-53.63,-50.91,1.45,0.19,0
2026-05-21T15:39:13.152097,3041.6,-50.33,-52.55,-50.33,1.45,0.22,0
2026-05-21T15:39:13.307072,3041.6,-50.28,-52.12,-50.28,2.87,0.19,0
2026-05-21T15:39:13.422605,3041.6,-49.6,-51.64,-49.6,2.87,0.26,1
2026-05-21T15:39:13.611137,3041.6,-52.16,-51.51,-50.5,2.87,0.28,1
2026-05-21T15:39:13.808648,3041.6,-52.44,-51.8,-51.1,2.87,0.23,0
2026-05-21T15:39:13.920984,3041.6,-51.81,-51.87,-51.7,2.87,0.23,0
2026-05-21T15:39:14.101584,3041.6,-49.93,-51.48,-49.93,2.87,0.23,0
2026-05-21T15:39:14.216277,3041.6,-50.09,-51.2,-50.09,2.87,0.22,0
2026-05-21T15:39:14.329342,3041.6,-50.1,-51.01,-50.1,1.02,0.26,1
2026-05-21T15:39:14.487368,3041.6,-48.73,-50.36,-48.73,2.91,0.27,1
2026-05-21T15:39:14.581007,3041.6,-49.01,-50.02,-48.94,2.91,0.27,1
2026-05-21T15:39:14.733992,3041.6,-47.0,-49.39,-47.0,2.91,0.29,1
2026-05-21T15:39:14.918438,3041.6,-46.45,-48.69,-46.31,2.91,0.31,1
2026-05-21T15:39:15.074055,3041.6,-50.5,-48.85,-46.91,3.09,0.3,1
2026-05-21T15:39:15.221073,3046.9,-50.9,-49.24,-47.51,2.94,0.29,1
2026-05-21T15:39:15.337486,3041.6,-52.09,-49.87,-48.11,2.94,0.29,1
2026-05-21T15:39:15.470914,3046.9,-49.56,-49.94,-48.71,2.94,0.23,0
2026-05-21T15:39:15.608360,3046.9,-49.15,-49.79,-49.15,1.51,0.24,0
2026-05-21T15:39:15.753249,3046.9,-45.2,-48.82,-45.2,3.21,0.21,0
2026-05-21T15:39:15.857146,3046.9,-45.32,-48.03,-45.32,2.91,0.2,0
2026-05-21T15:39:15.974265,3041.6,-45.36,-47.4,-45.28,3.16,0.22,0
2026-05-21T15:39:16.077818,3041.6,-44.98,-46.98,-44.98,3.12,0.38,1
2026-05-21T15:39:16.200666,3041.6,-45.09,-46.5,-44.81,3.12,0.35,1
2026-05-21T15:39:16.337194,3041.6,-45.69,-46.28,-45.41,3.12,0.35,1
2026-05-21T15:39:16.461362,3046.9,-48.07,-46.78,-46.01,2.94,0.38,1
2026-05-21T15:39:16.582816,3041.6,-47.92,-47.04,-46.61,2.94,0.38,1
2026-05-21T15:39:16.689190,3046.9,-46.16,-46.82,-46.16,2.91,0.37,1
2026-05-21T15:39:16.805211,3046.9,-45.73,-46.68,-45.73,2.94,0.36,1
2026-05-21T15:39:16.945038,3046.9,-45.58,-46.45,-45.58,2.91,0.37,1
2026-05-21T15:39:17.071327,3046.9,-43.16,-45.74,-43.16,2.91,0.33,1
2026-05-21T15:39:17.277449,3046.9,-44.72,-45.18,-43.76,2.91,0.32,1
2026-05-21T15:39:17.421120,3046.9,-44.86,-45.13,-44.36,2.91,0.38,1
2026-05-21T15:39:17.532978,3046.9,-42.62,-44.58,-42.62,2.91,0.36,1
2026-05-21T15:39:17.683156,3046.9,-43.21,-44.26,-43.21,2.91,0.38,1
2026-05-21T15:39:17.811028,3046.9,-44.97,-44.24,-43.51,2.91,0.36,1
2026-05-21T15:39:17.906138,3046.9,-44.9,-44.37,-44.11,2.91,0.37,1
2026-05-21T15:39:18.067957,3046.9,-46.06,-44.68,-44.71,2.91,0.39,1
2026-05-21T15:39:18.179374,3046.9,-42.34,-44.18,-42.34,2.87,0.32,1
2026-05-21T15:39:18.332074,3046.9,-42.15,-43.76,-42.15,2.87,0.32,1
2026-05-21T15:39:18.478257,3046.9,-46.18,-44.03,-42.75,1.46,0.3,1
2026-05-21T15:39:18.569879,3046.9,-47.92,-44.65,-43.35,1.46,0.29,1
2026-05-21T15:39:18.741711,3046.9,-45.15,-44.93,-43.95,2.87,0.29,1
2026-05-21T15:39:18.834425,3046.9,-45.9,-45.1,-44.55,2.84,0.28,1
2026-05-21T15:39:18.971878,3046.9,-48.85,-45.63,-45.15,2.87,0.29,1
2026-05-21T15:39:19.133042,3046.9,-44.63,-45.67,-44.63,2.84,0.31,1
2026-05-21T15:39:19.264035,3046.9,-44.43,-45.36,-44.43,2.84,0.33,1
2026-05-21T15:39:19.372521,3046.9,-50.12,-46.15,-45.03,2.72,0.29,1
2026-05-21T15:39:19.489017,3046.9,-51.16,-47.35,-45.63,2.81,0.28,1
2026-05-21T15:39:19.614309,3046.9,-49.64,-47.83,-46.23,2.84,0.31,1
2026-05-21T15:39:19.728117,3046.9,-46.96,-47.72,-46.83,2.84,0.32,1
2026-05-21T15:39:19.860429,3046.9,-46.91,-47.53,-46.91,2.84,0.32,1
2026-05-21T15:39:19.976886,3052.3,-47.79,-47.46,-46.85,2.87,0.33,1
2026-05-21T15:39:20.125577,3052.3,-47.36,-47.41,-47.36,2.87,0.32,1
2026-05-21T15:39:20.271554,3052.3,-47.79,-47.47,-47.79,2.87,0.33,1
2026-05-21T15:39:20.392984,3052.3,-51.42,-48.17,-48.39,2.87,0.3,1
2026-05-21T15:39:20.528408,3052.3,-53.11,-49.18,-48.99,2.87,0.35,1
2026-05-21T15:39:20.680373,3052.3,-52.29,-49.88,-49.59,2.91,0.34,1
2026-05-21T15:39:20.815868,3052.3,-50.26,-50.02,-50.19,2.91,0.33,1
2026-05-21T15:39:20.925100,3052.3,-49.59,-49.96,-49.59,2.91,0.32,1
2026-05-21T15:39:21.081461,3052.3,-50.7,-50.09,-50.19,2.91,0.42,1
2026-05-21T15:39:21.188964,3052.3,-49.12,-49.97,-49.12,2.91,0.5,1
2026-05-21T15:39:21.327324,3052.3,-49.0,-49.67,-48.5,2.91,0.43,1
2026-05-21T15:39:21.472229,3052.3,-49.67,-49.54,-48.74,2.91,0.44,1
2026-05-21T15:39:21.639980,3052.3,-47.2,-49.25,-47.2,2.91,0.42,1
2026-05-21T15:39:21.805557,3052.3,-47.31,-48.9,-47.31,2.91,0.34,1
2026-05-21T15:39:21.892251,3052.3,-46.28,-48.3,-46.28,1.46,0.33,1
2026-05-21T15:39:22.061569,3052.3,-47.04,-47.94,-46.56,2.91,0.39,1
2026-05-21T15:39:22.178542,3052.3,-55.6,-49.24,-47.16,2.94,0.34,1
2026-05-21T15:39:22.311381,3052.3,-52.69,-50.22,-47.76,2.94,0.31,1
2026-05-21T15:39:22.450549,3052.3,-51.65,-50.67,-48.36,2.94,0.36,1
2026-05-21T15:39:22.588276,3052.3,-49.72,-50.47,-48.96,2.94,0.32,1
2026-05-21T15:39:22.761345,3046.9,-50.53,-50.28,-49.78,1.45,0.35,1
2026-05-21T15:39:22.882443,3046.9,-48.58,-50.02,-48.58,1.45,0.33,1
2026-05-21T15:39:23.042326,3046.9,-47.26,-49.49,-47.26,1.46,0.29,1
2026-05-21T15:39:23.130311,3046.9,-47.6,-49.27,-47.56,2.94,0.31,1
2026-05-21T15:39:23.279999,3046.9,-50.37,-49.45,-48.16,2.94,0.28,1
2026-05-21T15:39:23.405427,3046.9,-51.81,-49.81,-48.76,1.46,0.31,1
2026-05-21T15:39:23.561133,3046.9,-51.53,-50.13,-49.36,1.46,0.32,1
2026-05-21T15:39:23.678034,3046.9,-51.48,-50.41,-49.96,1.46,0.3,1
2026-05-21T15:39:23.801491,3046.9,-51.26,-50.68,-50.56,1.45,0.32,1
2026-05-21T15:39:23.933221,3046.9,-49.6,-50.56,-49.6,1.46,0.31,1
2026-05-21T15:39:24.029773,3046.9,-49.09,-50.23,-49.09,1.46,0.32,1
2026-05-21T15:39:24.181449,3052.3,-50.9,-50.34,-49.99,1.45,0.31,1
2026-05-21T15:39:24.280306,3052.3,-51.24,-50.56,-50.59,1.45,0.29,1
2026-05-21T15:39:24.381817,3052.3,-51.78,-50.76,-51.19,1.46,0.34,1
2026-05-21T15:39:24.507401,3052.3,-51.63,-51.01,-51.63,1.46,0.33,1
2026-05-21T15:39:24.619896,3052.3,-51.0,-51.02,-51.0,1.46,0.34,1
2026-05-21T15:39:24.759764,3052.3,-52.35,-51.14,-51.2,2.91,0.39,1
2026-05-21T15:39:24.947138,3052.3,-53.54,-51.78,-52.1,2.91,0.6,1
2026-05-21T15:39:25.084868,3052.3,-52.93,-52.03,-52.7,2.91,0.62,1
2026-05-21T15:39:25.173563,3052.3,-53.85,-52.47,-53.3,2.91,0.67,1
2026-05-21T15:39:25.324924,3052.3,-53.84,-52.78,-53.84,2.91,0.65,1
2026-05-21T15:39:25.477161,3052.3,-55.85,-53.38,-54.11,2.91,0.64,1
2026-05-21T15:39:25.581162,3052.3,-51.85,-53.39,-51.85,2.91,0.56,1
2026-05-21T15:39:25.741921,3052.3,-47.45,-52.28,-47.45,2.91,0.42,1
2026-05-21T15:39:25.851907,3052.3,-47.4,-51.21,-47.4,2.91,0.44,1
2026-05-21T15:39:25.945454,3052.3,-51.42,-50.86,-47.84,1.45,0.42,1
2026-05-21T15:39:26.066941,3052.3,-52.35,-51.21,-48.44,1.45,0.41,1
2026-05-21T15:39:26.198547,3052.3,-50.39,-51.36,-49.04,2.91,0.35,1
2026-05-21T15:39:26.346452,3052.3,-47.43,-50.27,-47.43,1.46,0.37,1
2026-05-21T15:39:26.440289,3052.3,-47.3,-49.57,-47.24,1.46,0.4,1
2026-05-21T15:39:26.587985,3052.3,-49.39,-49.44,-47.84,1.46,0.39,1
2026-05-21T15:39:26.681917,3052.3,-48.68,-49.41,-48.44,1.46,0.3,1
2026-05-21T15:39:26.810863,3052.3,-48.41,-49.17,-48.41,1.46,0.27,1
2026-05-21T15:39:26.931552,3052.3,-48.12,-48.96,-48.12,1.46,0.28,1
2026-05-21T15:39:27.043965,3052.3,-49.44,-49.21,-48.72,1.47,0.25,1
2026-05-21T15:39:27.174929,3046.9,-49.03,-49.17,-49.03,1.47,0.26,1
2026-05-21T15:39:27.301772,3046.9,-45.23,-48.33,-45.23,1.46,0.23,0
2026-05-21T15:39:27.477573,3046.9,-45.45,-47.38,-45.45,1.46,0.24,0
2026-05-21T15:39:27.564828,3046.9,-46.05,-47.26,-46.05,2.87,0.29,1
2026-05-21T15:39:27.721112,3046.9,-44.17,-46.65,-44.17,1.0,0.26,1
2026-05-21T15:39:27.848974,3046.9,-44.97,-46.19,-44.41,1.0,0.26,1
2026-05-21T15:39:27.943469,3046.9,-49.48,-46.54,-45.01,2.78,0.27,1
2026-05-21T15:39:28.067434,3046.9,-45.92,-46.55,-45.61,2.69,0.31,1
2026-05-21T15:39:28.191127,3046.9,-46.08,-46.41,-46.07,2.69,0.33,1
2026-05-21T15:39:28.275621,3046.9,-46.6,-46.36,-46.05,2.72,0.35,1
2026-05-21T15:39:28.425475,3046.9,-47.83,-46.77,-46.65,2.72,0.34,1
2026-05-21T15:39:28.597172,3046.9,-49.08,-47.45,-47.55,2.78,0.35,1
2026-05-21T15:39:28.783526,3046.9,-47.37,-47.55,-47.37,2.75,0.38,1
2026-05-21T15:39:28.879802,3046.9,-49.09,-47.79,-47.97,2.72,0.39,1
2026-05-21T15:39:29.000337,3046.9,-54.23,-49.02,-48.57,2.69,0.39,1
2026-05-21T15:39:29.151381,3046.9,-52.91,-49.92,-49.17,2.69,0.38,1
2026-05-21T15:39:29.314783,3046.9,-53.81,-50.98,-50.07,2.72,0.41,1
2026-05-21T15:39:29.415264,3046.9,-54.07,-51.77,-50.67,2.72,0.41,1
2026-05-21T15:39:29.548483,3052.3,-54.0,-52.23,-51.27,2.72,0.44,1
2026-05-21T15:39:29.673809,3052.3,-54.84,-52.75,-51.87,2.84,0.45,1
2026-05-21T15:39:29.779446,3052.3,-57.56,-53.78,-52.47,2.78,0.45,1
2026-05-21T15:39:29.946446,3052.3,-57.86,-55.16,-53.37,2.81,0.47,1
2026-05-21T15:39:30.066415,3052.3,-48.3,-54.28,-48.3,2.78,0.43,1
2026-05-21T15:39:30.179994,3052.3,-47.04,-52.76,-47.04,2.78,0.39,1
2026-05-21T15:39:30.281918,3052.3,-48.44,-51.68,-47.61,2.81,0.36,1
2026-05-21T15:39:30.398720,3052.3,-50.47,-51.31,-48.21,2.81,0.32,1
2026-05-21T15:39:30.514778,3052.3,-51.43,-51.35,-48.81,2.81,0.3,1
2026-05-21T15:39:30.636655,3052.3,-52.87,-51.56,-49.41,2.84,0.3,1
2026-05-21T15:39:30.759237,3052.3,-49.92,-51.35,-49.92,1.57,0.22,0
2026-05-21T15:39:30.924381,3052.3,-48.02,-50.31,-48.02,1.57,0.23,0
2026-05-21T15:39:31.030653,3052.3,-49.74,-50.11,-48.62,1.34,0.18,0
2026-05-21T15:39:31.149476,3052.3,-54.7,-50.94,-49.22,1.35,0.16,0
2026-05-21T15:39:31.278023,3052.3,-52.91,-51.48,-49.82,1.34,0.16,0
2026-05-21T15:39:31.399682,3052.3,-49.23,-51.09,-49.23,1.57,0.15,0
2026-05-21T15:39:31.535580,3052.3,-48.11,-50.57,-48.11,1.4,0.18,0
2026-05-21T15:39:31.655881,3046.9,-48.8,-50.24,-48.71,1.45,0.22,0
2026-05-21T15:39:31.788996,3046.9,-47.7,-49.53,-47.7,1.46,0.17,0
2026-05-21T15:39:31.928707,3046.9,-48.19,-49.16,-47.78,1.46,0.16,0
2026-05-21T15:39:32.045116,3046.9,-49.62,-49.22,-48.38,1.45,0.15,0
2026-05-21T15:39:32.149839,3046.9,-47.58,-48.95,-47.58,2.94,0.16,0
2026-05-21T15:39:32.302405,3046.9,-47.39,-48.58,-47.39,2.94,0.15,0
2026-05-21T15:39:32.415467,3046.9,-43.86,-47.85,-43.86,1.44,0.21,0
2026-05-21T15:39:32.525433,3052.3,-41.04,-46.46,-41.04,2.98,0.2,0
2026-05-21T15:39:32.658540,3052.3,-40.94,-45.23,-40.94,2.91,0.2,0
